department,id,subject,teacher,grade,class_num,period,credit,optional_course,domain,time,location,stu_num,limit
數學系,2101002,微積分（二）Calculus (II),尤玲凰,1.0,5,5  4/1/0,4,必修,,"一4,5 三4,5 四6",共同教室大樓211,120,
數學系,2101004,微積分（二）Calculus (II),潘志祥,1.0,1,4  3/1/0,3,必修,,二C 三6 四C,共同教室大樓212,90,
數學系,2101004,微積分（二）Calculus (II),王琪仁,1.0,2,4  3/1/0,3,必修,,二C 三6 四C,共同教室大樓422,90,
數學系,2101005,基礎數學（一）Elementary Math (I),黃博峙,1.0,1,3  3/0/0,3,選修,,二B 四B,數學館203,70,
數學系,2101010,微積分Calculus,黃子偉,1.0,1,5  4/1/0,4,必修,,"一4,5 三4,5 四6",共同教室大樓213,62,
數學系,2101012,線性代數（二）Linear Algebra (II),江謝宏任,1.0,1,4  3/1/0,3,必修,,一E 二6 三E,數學館203,70,
數學系,2101013,線性代數Linear Algebra,紀美秀,1.0,1,4  3/1/0,3,必修,,"二B,6 四B",共同教室大樓201,60,
數學系,2101018,微積分Calculus,卓建宏,1.0,1,4  3/1/0,3,必修,,二C 三6 四C,共同教室大樓215,90,
數學系,2101020,微積分(二)Calculus (II),廖文欽,1.0,1,4  3/1/0,3,必修,,一C 三C 四6,共同教室大樓215,90,
數學系,2101020,微積分(二)Calculus (II),樊貴文,1.0,2,4  3/1/0,3,必修,,一C 三C 四6,共同教室大樓401,70,
數學系,2101020,微積分(二)Calculus (II),褚孫錦,1.0,3,4  3/1/0,3,必修,,一C 三C 四6,共同教室大樓205,62,
數學系,2101020,微積分(二)Calculus (II),陳孟豁,1.0,4,4  3/1/0,3,必修,,一C 三C 四6,共同教室大樓422,90,
數學系,2102002,高等微積分（二）Advanced Calculus (II),黃博峙,2.0,1,5  4/1/0,4,必修,,"二4,5 三6 四4,5",數學館203,70,
數學系,2102201,微分方程（一）Introduction to Ordinary Differential Equation (I),潘志祥,2.0,1,3  3/0/0,3,必修,,一C 三C,數學館203,70,
數學系,2102402,代數（二）Algebra (II),張守德,2.0,1,3  3/0/0,3,必修,,二F 四F,數學館203,70,
數學系,2102404,代數研習（二）Algebra Study (II),張守德,2.0,1,1  1/0/0,1,選修,,一9,數學館203,70,
數學系,2102501,MATLAB數學軟體實作Practice of Mathematical Software: MATLAB,賴振耀,2.0,1,2  2/0/0,2,選修,,"一2,3",數學館312,36,
數學系,2103101,複變函數論（一）Complex Analysis (I),褚孫錦,3.0,1,3  3/0/0,3,必修,,二E 四E,數學館204,40,
數學系,2103525,初等數論（二）Elementary Number Theory (II),廖文欽,3.0,1,3  3/0/0,3,選修,,一G 三G,數學館205,60,
數學系,2103701,統計科學Statistical Science,謝進見,3.0,1,3  3/0/0,3,選修,,一C 三C,數學館204,40,
數學系,2103711,統計方法Statistical Methods,王義富,3.0,1,3  3/0/0,3,選修,,二C 四C,數學館527,50,
數學系,2104401,近代數學專題（一）Topic in Modern Mathematics I,紀美秀,4.0,1,3  3/0/0,3,選修,,三B 五B,數學館527,50,
文學院學士班,1011112,漢語詞彙學Chinese Lexicology,黃惠華,1.0,1,2  2/0/0,2,選修,,"五4,5",文學院118,45,
文學院學士班,1011114,漢語語法Chinese Grammar,黃惠華,1.0,1,2  2/0/0,2,選修,,"四4,5",文學院118,45,
文學院學士班,1012001,華人社會與文化Chinese Society and Culture,蘇全正,2.0,1,2  2/0/0,2,選修,,"三4,5",文學院140,45,
文學院學士班,1012012,華語文教學實習(二)Chinese Language Teaching Practicum (II),陳欣徽 黃柏禎,2.0,1,2  2/0/0,2,選修,,"一8,9",語言中心語言教室111,10,
文學院學士班,1012404,民眾劇場An introduction to Popular Theatre,郭亮廷,2.0,1,2  2/0/0,2,選修,,"三4,5",文學院102,40,
文學院學士班,1012416,劇場數位管理與實務（二）Digital Management and Practice in Theatre (II),鍾欣志,2.0,1,3  3/0/0,3,選修,,"五7,8,9",文學院101,20,
文學院學士班,1013239,中西繪畫與材質表現The Material and Technique of Chinese and Western Paintings,戴明德,3.0,1,2  2/0/0,2,選修,,"三10,11",文學院117,45,
文學院學士班,1013259,亞洲藝術史History of Asian Art,賴國生,3.0,1,2  2/0/0,2,選修,,"四13,14",文學院106,60,
文學院學士班,1013412,西方戲劇選讀（二）Selections of Western Drama (II),鍾欣志,3.0,1,3  3/0/0,3,選修,,"四4,5,6",文學院101,40,
文學院學士班,1014404,劇場實作（二）Theatre Practice (Ⅱ),游富凱,4.0,1,1  1/0/0,1,選修,,五10,文學院101,40,
會資所,5265018,人工智慧導論Introduction to Artificial Intelligence,吳徐哲,1.0,1,3  3/0/0,3,選修,,"四7,8,9",創新大樓266,30,碩士班課程
會資所,5265049,系統分析與設計研討Seminar on System Analysis and Design,張碩毅,1.0,1,3  3/0/0,3,必修,,"五7,8,9",創新大樓261,0,碩士班課程
會資所,5265068,文字探勘之商業應用Text mining in business application (程式設計相關/Programming related),許育峯,1.0,1,3  3/0/0,3,選修,,"五3,4,5",創新大樓261,0,碩士班課程
會資所,5265078,租稅專題研討Seminar on Taxation Practice,嚴文筆,1.0,1,3  3/0/0,3,選修,,"三7,8,9",創新大樓271,35,碩士班課程
會資所,5265082,電腦審計研討Seminar on Computer auditing,温紹羣,1.0,1,3  3/0/0,3,選修,,"四8,9,10",創新大樓271,35,碩士班課程
會資所,5265100,風險管理與電腦稽核Risk Management and Computer Audit,黃士銘,1.0,1,3  3/0/0,3,必修,,"四3,4,5",創新大樓261,50,碩士班課程
會資所,5265603,高等財務會計理論Advanced Financial Accounting Theory,鍾宇軒,1.0,1,3  3/0/0,3,必修,,"二9,10,11",創新大樓271,0,碩士班課程
會資所,5266009,中級會計學Intermediate Accounting,謝佳純,1.0,1,3  3/0/0,3,必修,,"二8,9,10",創新大樓266,0,碩士班課程
會資所,5266010,新興金融商品之創新與應用Innovation and Application of Emerging Financial Instrument (全英語授課/English-taught),林岳喬,1.0,1,3  3/0/0,3,選修,,"四3,4,5",創新大樓271,0,碩士班課程
會資所,5268121,經濟數學Mathematical Economics (全英語授課/English-taught),林岳喬,1.0,1,3  3/0/0,3,必修,,"五3,4,5",創新大樓383,0,博士班課程
會資所,5268125,高等研究方法Advanced Research Methods (全英語授課/English-taught),洪育忠,1.0,1,3  3/0/0,3,必修,,"一7,8,9",創新大樓383,0,博士班課程
會資所,5268210,高等成本與管理會計研究Seminar on Advanced Cost and Mangement Accounting,卓佳慶,1.0,1,3  3/0/0,3,必修,,"五7,8,9",創新大樓383,0,博士班課程
會資所,5268516,英文論文寫作與簡報技巧Thesis Writing and English Presentation Skills (全英語授課/English-taught),林岳喬,1.0,1,3  3/0/0,3,選修,,"五7,8,9",創新大樓271,0,博士班課程
會資系,5261102,初級會計學(二)Accounting (Ⅱ),邱献良,1.0,1,4  3/1/0,3,必修,,"一9 三7,8,9",創新大樓164,60,
會資系,5261105,初級會計學（二）Accounting (II),謝佩君,1.0,1,4  3/1/0,3,必修,,"二10,11 四10,11",管理學院107,125,
會資系,5261105,初級會計學（二）Accounting (II),曹嘉玲,1.0,2,4  3/1/0,3,必修,,"一7,8,9 五7",管理學院106,80,
會資系,5261105,初級會計學（二）Accounting (II),謝佩君,1.0,3,4  3/1/0,3,選修,,"二7,8 四7,8",管理學院114,125,
會資系,5261105,初級會計學（二）Accounting (II),黃劭彥,1.0,4,4  3/1/0,3,必修,,"二7,8,9 四7",創新大樓164,60,
會資系,5261610,民法概要Civil Law,曾錦源,1.0,1,3  3/0/0,3,必修,,"一12,13,14",創新大樓164,60,
會資系,5261611,商用軟體應用與設計 Business Software Applications and Design,吳徐哲,1.0,1,3  3/0/0,3,選修,,"三4,5,6",創新大樓261,50,
會資系,5261612,程式設計Introduction to Programming in Python (程式設計相關/Programming related),邱献良,1.0,1,3  3/0/0,3,選修,,"二7,8,9",創新大樓261,50,
會資系,5262101,中級會計學（二）Intermediate Accounting (II),卓佳慶,2.0,1,6  4/2/0,4,必修,,"二7,8,9 四7,8,9",創新大樓163,60,
會資系,5262104,中級會計學（二）Intermediate Accounting (II),曹嘉玲,2.0,1,4  3/1/0,3,選修,,"一4,5,6 五4",管理學院201,60,
會資系,5262106,成本及管理會計學（一）Cost and Management Accounting (I),吳貞慧,2.0,1,4  3/1/0,3,必修,,"一5 五4,5,6",創新大樓162,60,
會資系,5262212,商業智慧與大數據分析Big Data Analysis and Business Intelligent (程式設計相關/Programming related),黃柏森,2.0,1,3  3/0/0,3,選修,,"四10,11,12",電算中心217教室,47,
會資系,5262300,系統分析與設計System Analysis and Design,張麗敏,2.0,1,3  3/0/0,3,必修,,"一7,8,9",創新大樓261,50,
會資系,5263106,成本及管理會計學（二）Cost and Management Accounting (II),吳貞慧,3.0,1,4  3/1/0,3,選修,,"一10 三10,11,12",管理學院201,60,
會資系,5263108,高級會計學（二）Advanced Accounting（II）,鍾宇軒,3.0,1,4  3/1/0,3,必修,,"一10,11,12 三10",創新大樓162,60,
會資系,5263109,審計學（一）Auditing (I),李宗霖,3.0,1,4  3/1/0,3,必修,,"五10,11,12,13",創新大樓162,60,
會資系,5263204,會計審計法規The Law of Accounting and Auditing,陳玲娜,2.0,1,3  3/0/0,3,選修,,"五7,8,9",創新大樓163,60,
會資系,5263612,大數據與資料分析Big data and data analysis (程式設計相關/Programming related),許育峯,3.0,1,3  3/0/0,3,選修,,"三7,8,9",創新大樓261,50,
會資系,5264004,會計資訊系統Accounting Information Systems,阮金聲,4.0,1,3  3/0/0,3,必修,,"一7,8 三7",創新大樓162,60,
機械所,4205051,工程分析（二）Engineering Analysis (II) (全英語授課/English-taught),郭春寶,1.0,1,3  3/0/0,3,選修,,"三4,5,6",工學院B館213,0,博士班課程
機械所,4205054,高等電腦輔助工程分析方法Advance Computer Aided Engineering Methods,劉德騏,1.0,1,3  3/0/0,3,選修,,"一10,11,12",工學院B館215右,0,博士班課程
機械所,4205109,高等電腦輔助幾何設計Advanced Computer-Aided Geometric Design (全英語授課/English-taught),姚宏宗,1.0,1,3  3/0/0,3,選修,,二F 四F,工學院B館214右,0,博士班課程
機械所,4205151,高等機構設計Advanced Mechanism Design,黃以文,1.0,1,3  3/0/0,3,選修,,"一4,5,6",工學院B館213,0,博士班課程
機械所,4205154,高等齒輪原理Advanced Theory of Gearing,馮展華,1.0,1,3  3/0/0,3,選修,,"四8,9,10",工學院B館215右,0,博士班課程
機械所,4205161,高等機器人學Advanced Robotics,楊智媖,1.0,1,3  3/0/0,3,選修,,"五4,5,6",工學院B館215右,0,博士班課程
機械所,4205162,工具機PC NC架構之CNC人機介面設計與應用CNC Machine Tool Human Machine Interface Design and Application for PC NC Structure (全英語授課/English-taught),高永洲,1.0,1,3  3/0/0,3,選修,,"一10,11,12",創新大樓201,0,碩士班課程
機械所,4205201,電腦輔助機械製造Computer-Aided Manufacturing (CAM) (全英語授課/English-taught),林榮信,1.0,1,3  3/0/0,3,選修,,一G 三G,工學院B館214右,0,碩士班課程
機械所,4205363,工程塑性力學Engineering Plasticity (全英語授課/English-taught),敖仲寧,1.0,1,3  3/0/0,3,選修,,"二3,4,5",工學院B館214左,0,碩士班課程
機械所,4205364,波動力學導論Introduction of Wave Propagation in Elastic Solids,吳亦莊,1.0,1,3  3/0/0,3,選修,,"二7,8,9",工學院B館215右,0,博士班課程
機械所,4205401,銲接工程概論Introduction to Welding Engineering,敖仲寧,1.0,1,3  3/0/0,3,選修,,"四3,4,5",工學院B館115,20,碩士班課程
機械所,4205505,內燃機設計The Design of Internal Conbustion,郭春寶,1.0,1,3  3/0/0,3,選修,,"二10,11,12",工學院B館213,0,碩士班課程
機械所,4205507,生物熱流學Biological Fluid Mechanics and Heat Transfer,任春平,1.0,1,3  3/0/0,3,選修,,"四3,4,5",工學院B館214左,0,碩士班課程
機械所,4205566,核種遷移Radionuclide migration,任春平,1.0,1,3  3/0/0,3,選修,,"一3,4,5",工學院B館215右,0,碩士班課程
機械所,4205567,微奈米磨潤學Micro/Nano Tribology (全英語授課/English-taught),鄭友仁,1.0,1,3  3/0/0,3,選修,,"一10,11,12",工學院B館115,0,博士班課程
機械所,4205765,軟性電子印刷製程Printing-Based Fabrication of Flexible Electronics (全英語授課/English-taught),鄭榮偉,1.0,1,3  3/0/0,3,選修,,"四3,4,5",工學院B館215右,0,博士班課程
機械所,4205774,直流馬達DC Motors,洪博雄,1.0,1,3  3/0/0,3,選修,,"三10,11,12",工學院B館215右,0,碩士班課程
機械所,4205776,數位控制Digital Control,洪博雄,1.0,1,3  3/0/0,3,選修,,"二10,11,12",工學院B館214左,0,碩士班課程
機械所,4205958,專題研討Seminar,楊智媖,1.0,1,2  0/0/2,1,必修,,"三8,9",工學院B館116,0,碩博合開
機械所,4205960,微機電系統Microelectromechanical System (MEMS),馮國華,1.0,1,3  3/0/0,3,選修,,"一7,8,9",工學院B館214左,0,碩士班課程
機械所,4206356,疲勞分析與設計Fatigue Analysis and Design,林派臣,1.0,1,3  3/0/0,3,選修,,二G 四G,工學院B館214右,0,博士班課程
機械所,4206502,中等熱傳學（一）Intermediate Heat Transfer (I) (全英語授課/English-taught),楊翰勳,1.0,1,3  3/0/0,3,選修,,"二3,4,5",工學院B館213,0,碩士班課程
機械所,4208151,最佳設計Optimum design,蔡忠佑,1.0,1,3  3/0/0,3,選修,,"四3,4,5",工學院B館213,0,博士班課程
機械系,4201051,應用力學（二）Applied Mechanics (II),劉德騏,1.0,1,3  3/0/0,3,必修,,二B 四B,工學院B館117,120,
機械系,4201052,工場實習（二）Machine Shop Practice (II),柳昆成,1.0,1,3  1/2/0,1,必修,,"四12,13,14",工學院C館實習工廠102,50,
機械系,4201052,工場實習（二）Machine Shop Practice (II),柳昆成,1.0,2,3  1/2/0,1,必修,,"二12,13,14",工學院C館實習工廠102,50,
機械系,4201151,工程圖學（二）Engineering Graphics (II),蔡忠佑,1.0,1,3  1/2/0,1,必修,,"一7,8,9",創新大樓201,40,
機械系,4201151,工程圖學（二）Engineering Graphics (II),蔡忠佑,1.0,2,3  1/2/0,1,必修,,"二7,8,9",創新大樓201,40,
機械系,4201151,工程圖學（二）Engineering Graphics (II),蔡忠佑,1.0,3,3  1/2/0,1,必修,,"二12,13,14",創新大樓201,40,
機械系,4202051,工程數學（二）Engineering Mathematics (II),陳世樂,2.0,1,3  3/0/0,3,必修,,二E 四E,工學院B館117,120,
機械系,4202053,視窗程式設計Windows Programming (程式設計相關/Programming related),彭輝郎,2.0,1,3  3/0/0,3,選修,,"二12,13,14",工學院B館215右,32,
機械系,4202251,機械製造Manufacturing Processes,林榮信,2.0,1,3  3/0/0,3,必修,,一C 三C,工學院B館117,120,
機械系,4202352,材料力學（二）Strength of Materials (II),林派臣,2.0,1,3  3/0/0,3,選修,,二F 四F,工學院B館117,120,
機械系,4202553,熱力學（二）Thermodynamics (II),陳永松,2.0,1,3  3/0/0,3,選修,,一2 三2 五2,工學院B館117,120,
機械系,4202751,電子電路學（一）Circuits and Electronics(I),鄭榮偉,2.0,1,3  3/0/0,3,必修,,"三7,8,9",工學院B館117,120,
機械系,4203062,熱工與流力實驗Experiments for Thermo-Fluid,林昆模,3.0,1,3  1/2/0,1,必修,,"二10,11,12",工學院C館實習工廠301,46,
機械系,4203062,熱工與流力實驗Experiments for Thermo-Fluid,林昆模,3.0,2,3  1/2/0,1,必修,,"四4,5,6",工學院C館實習工廠301,46,
機械系,4203065,專題研究A(二)Special Topics on Mechanical Engineering A(II),劉德騏,3.0,1,2  2/0/0,2,選修,,"五13,14",工學院B館214左,60,
機械系,4203066,專題研究B（二）Special Topics on Mechanical Engineering B(II),姚宏宗,3.0,1,2  2/0/0,2,選修,,"五13,14",工學院B館213,65,
機械系,4203067,專題研究C（二）Special Topics on Mechanical Engineering C(II),洪博雄,3.0,1,2  2/0/0,2,選修,,"五13,14",工學院B館215右,32,
機械系,4203068,專題研究D（二）Special Topics on Mechanical Engineering D(II),謝文馨,3.0,1,2  2/0/0,2,選修,,"五13,14",工學院B館214右,50,
機械系,4203151,機器動力學Dynamics of Machinery (程式設計相關/Programming related),黃以文,3.0,1,3  3/0/0,3,選修,,"二7,8,9",工學院B館213,65,
機械系,4203351,機械振動學Mechanical Vibration,鄭志鈞,3.0,1,3  3/0/0,3,選修,,一F 三F,工學院B館213,65,
機械系,4203551,熱傳學Heat Transfer,陳永松,3.0,1,3  3/0/0,3,選修,,一E 三E,工學院B館213,65,
機械系,4203602,流體力學（一）Fluid Mechanics (I),謝文馨,2.0,1,3  3/0/0,3,必修,,一G 三G,工學院B館214左,60,
機械系,4203602,流體力學（一）Fluid Mechanics (I),林昆模,2.0,2,3  3/0/0,3,必修,,一G 三G,工學院B館213,65,
機械系,4203752,自動控制（二）Automatic Control (II),馮國華,3.0,1,3  3/0/0,3,選修,,一C 三C,工學院B館214左,60,
機械系,4203755,機電專題實作(一)Mechatronics Design Practice (I),洪博雄,3.0,1,3  3/0/0,3,必修,,"四10,11,12",創新大樓201,40,
機械系,4203755,機電專題實作(一)Mechatronics Design Practice (I),馮國華,3.0,2,3  3/0/0,3,必修,,"五4,5,6",創新大樓201,40,
機械系,4203952,工程光學Engineering Optics,張國恩,3.0,1,3  3/0/0,3,選修,,二B 四B,工學院B館214右,50,
